global_id,PRECINCT_shp,COUNTYGEOID10,COUNTYNAME10,PRECINCT_election_results,PRECINCTCODE_election_results,PRECINCT_misfit
12244,Beaver 6,39099,Mahoning,PRECINCT BVT 6,AJR,
12241,Beaver 7,39099,Mahoning,PRECINCT BVT 7,AJS,
12255,Beloit 1,39099,Mahoning,PRECINCT BLV 1,APE,
12263,Berlin 1,39099,Mahoning,PRECINCT BRT 1,AJV,
12262,Berlin 2,39099,Mahoning,PRECINCT BRT 2,AJW,
12191,Boardman 1,39099,Mahoning,PRECINCT BDM 1,AJY,
12195,Boardman 10,39099,Mahoning,PRECINCT BDM 10,AJZ,
12177,Boardman 11,39099,Mahoning,PRECINCT BDM 11,AKA,
12210,Boardman 12,39099,Mahoning,PRECINCT BDM 12,AKB,
12203,Boardman 13,39099,Mahoning,PRECINCT BDM 13,ASX,
12213,Boardman 13x,39099,Mahoning,,,
12199,Boardman 14,39099,Mahoning,PRECINCT BDM 14,AKD,
12196,Boardman 15,39099,Mahoning,PRECINCT BDM 15,AKE,
12174,Boardman 16,39099,Mahoning,PRECINCT BDM 16,AKF,
12178,Boardman 17,39099,Mahoning,PRECINCT BDM 17,AKG,
12179,Boardman 18,39099,Mahoning,PRECINCT BDM 18,AKH,
12202,Boardman 19,39099,Mahoning,PRECINCT BDM 19,ASY,
12185,Boardman 2,39099,Mahoning,PRECINCT BDM 2,AKJ,
12206,Boardman 20,39099,Mahoning,PRECINCT BDM 20,AKK,
12187,Boardman 21,39099,Mahoning,PRECINCT BDM 21,ASZ,
12184,Boardman 22,39099,Mahoning,PRECINCT BDM 22,AKM,
12188,Boardman 23,39099,Mahoning,PRECINCT BDM 23,AKN,
12183,Boardman 24,39099,Mahoning,PRECINCT BDM 24,ATA,
12192,Boardman 25,39099,Mahoning,PRECINCT BDM 25,AKP,
12189,Boardman 26,39099,Mahoning,PRECINCT BDM 26,ATB,
12194,Boardman 27,39099,Mahoning,PRECINCT BDM 27,AKR,
12208,Boardman 28,39099,Mahoning,PRECINCT BDM 28,AKS,
12190,Boardman 29,39099,Mahoning,PRECINCT BDM 29,AKT,
12201,Boardman 3,39099,Mahoning,PRECINCT BDM 3,AKU,
12200,Boardman 30,39099,Mahoning,PRECINCT BDM 30,AKV,
12193,Boardman 31,39099,Mahoning,PRECINCT BDM 31,AKW,
12209,Boardman 32,39099,Mahoning,PRECINCT BDM 32,AKX,
12186,Boardman 33,39099,Mahoning,PRECINCT BDM 33,AKY,
12182,Boardman 34,39099,Mahoning,PRECINCT BDM 34,AKZ,
12180,Boardman 35,39099,Mahoning,PRECINCT BDM 35,ATC,
12205,Boardman 36,39099,Mahoning,PRECINCT BDM 36,ALB,
12211,Boardman 37,39099,Mahoning,PRECINCT BDM 37,ALC,
12176,Boardman 4,39099,Mahoning,PRECINCT BDM 4,ALF,
12181,Boardman 41,39099,Mahoning,,,
12198,Boardman 5,39099,Mahoning,PRECINCT BDM 5,ALQ,
12207,Boardman 6,39099,Mahoning,PRECINCT BDM 6,AMB,
12197,Boardman 7,39099,Mahoning,PRECINCT BDM 7,AMM,
12212,Boardman 8,39099,Mahoning,PRECINCT BDM 8,ASW,
12204,Boardman 9,39099,Mahoning,PRECINCT BDM 9,AMS,
12374,Campbell 1A,39099,Mahoning,PRECINCT CMP1 A,AAA,
12375,Campbell 1B,39099,Mahoning,PRECINCT CMP1 B,AAB,
12376,Campbell 2A,39099,Mahoning,PRECINCT CMP2 A,AAE,
12377,Campbell 2B,39099,Mahoning,PRECINCT CMP2 B,AAF,
12378,Campbell 2C,39099,Mahoning,PRECINCT CMP2 C,AAG,
12379,Campbell 3A,39099,Mahoning,PRECINCT CMP3 A,AAI,
12380,Campbell 3B,39099,Mahoning,PRECINCT CMP3 B,AAJ,
12382,Campbell 4A,39099,Mahoning,PRECINCT CMP4 A,AAM,
12381,Campbell 4B,39099,Mahoning,PRECINCT CMP4 B,AAN,
12278,Canfield 1,39099,Mahoning,PRECINCT CNF 1,AAS,
12279,Canfield 2,39099,Mahoning,PRECINCT CNF 2,AAW,
12280,Canfield 3,39099,Mahoning,PRECINCT CNF 3,AAX,
12274,Canfield 4,39099,Mahoning,PRECINCT CNF 4,AAY,
12276,Canfield 5,39099,Mahoning,PRECINCT CNF 5,AAZ,
12273,Canfield 6,39099,Mahoning,PRECINCT CNF 6,ATG,
12281,Canfield CIty 7,39099,Mahoning,PRECINCT CNF 7,ABB,
12275,Canfield City 8,39099,Mahoning,PRECINCT CNF 8,ABC,
12277,Canfield Township 1,39099,Mahoning,PRECINCT CNT 1,AMT,
12268,Canfield Township 2,39099,Mahoning,PRECINCT CNT 2,AMV,
12267,Canfield Township 3,39099,Mahoning,PRECINCT CNT 3,AMW,
12271,Canfield Township 4,39099,Mahoning,PRECINCT CNT 4,AMX,
12270,Canfield Township 5,39099,Mahoning,PRECINCT CNT 5,AMY,
12266,Canfield Township 6,39099,Mahoning,PRECINCT CNT 6,AMZ,
12269,Canfield Township 7,39099,Mahoning,PRECINCT CNT 7,ANA,
12272,Canfield Township 8,39099,Mahoning,PRECINCT CNT 8,ATH,
12372,Coitsville 01,39099,Mahoning,PRECINCT COT 1,AND,
12373,Coitsville 02,39099,Mahoning,PRECINCT COT 2,ANE,
12170,Craig Beach 1,39099,Mahoning,PRECINCT CBV 1,AOA,
12265,Ellsworth 1,39099,Mahoning,PRECINCT ELT 1,ANG,
12264,Ellsworth 2,39099,Mahoning,PRECINCT ELT 2,ANH,
12261,Goshen 1,39099,Mahoning,PRECINCT GOT 1,ANJ,
12252,Goshen 2,39099,Mahoning,PRECINCT GOT 2,ANK,
12251,Goshen 3,39099,Mahoning,PRECINCT GOT 3,ANL,
12250,Green 1,39099,Mahoning,PRECINCT GRT 1,ANP,
12248,Green 2,39099,Mahoning,PRECINCT GRT 2,ANQ,
12249,Green 3,39099,Mahoning,PRECINCT GRT 3,ANR,
12173,Jackson 1,39099,Mahoning,PRECINCT JKT 1,ANU,
12282,Jackson 2,39099,Mahoning,PRECINCT JKT 2,ANV,
12230,Lowellville 1,39099,Mahoning,PRECINCT LWL 1,AOV,
12229,Lowellville 2,39099,Mahoning,PRECINCT LWL 2,AOW,
12171,Milton 1,39099,Mahoning,PRECINCT MLT 1,ANX,
12172,Milton 2,39099,Mahoning,PRECINCT MLT 2,ANY,
12234,New Middletown 1,39099,Mahoning,PRECINCT NMV 1,APS,
12233,New Middletown 2,39099,Mahoning,PRECINCT NMV 2,APT,
12228,Poland 1,39099,Mahoning,PRECINCT POT 1,AOC,
12221,Poland 10,39099,Mahoning,PRECINCT POT 10,ASL,
12223,Poland 11,39099,Mahoning,PRECINCT POT 11,AOE,
12227,Poland 12,39099,Mahoning,PRECINCT POT 12,AOF,
12222,Poland 13,39099,Mahoning,PRECINCT POT 13,AOG,
12225,Poland 2,39099,Mahoning,PRECINCT POT 2,AON,
12215,Poland 3,39099,Mahoning,PRECINCT POT 3,AOO,
12231,Poland 4,39099,Mahoning,PRECINCT POT 4,AOP,
12224,Poland 5,39099,Mahoning,PRECINCT POT 5,AOQ,
12214,Poland 6,39099,Mahoning,PRECINCT POT 6,AOR,
12226,Poland 7,39099,Mahoning,PRECINCT POT 7,AOS,
12218,Poland 8,39099,Mahoning,PRECINCT POT 8,AOT,
12219,Poland 9,39099,Mahoning,PRECINCT POT 9,AOU,
12216,Poland Village 1,39099,Mahoning,PRECINCT POV 1,AOY,
12217,Poland Village 2,39099,Mahoning,PRECINCT POV 2,AOZ,
12220,Poland Village 3,39099,Mahoning,PRECINCT POV 3,APA,
12257,Sebring 1,39099,Mahoning,PRECINCT SBC 1,APV,
12253,Sebring 2,39099,Mahoning,PRECINCT SBC 2,APW,
12254,Sebring 3,39099,Mahoning,PRECINCT SBC 3,APX,
12260,Smith 1,39099,Mahoning,PRECINCT SMT 1,APF,
12258,Smith 2,39099,Mahoning,PRECINCT SMT 2,APG,
12256,Smith 3,39099,Mahoning,PRECINCT SMT 3,APH,
12259,Smith 4,39099,Mahoning,PRECINCT SMT 4,API,
12243,Springfield 1,39099,Mahoning,PRECINCT SPT 1,APJ,
12235,Springfield 2,39099,Mahoning,PRECINCT SPT 2,APK,
12236,Springfield 3,39099,Mahoning,PRECINCT SPT 3,APL,
12232,Springfield 4,39099,Mahoning,PRECINCT SPT 4,APM,
12238,Springfield 5,39099,Mahoning,PRECINCT SPT 5,APN,
12237,Springfield 6,39099,Mahoning,PRECINCT SPT 6,APO,
12344,Struthers 1A,39099,Mahoning,PRECINCT STR1 A,AQA,
12345,Struthers 1B,39099,Mahoning,PRECINCT STR1 B,ABF,
12346,Struthers 1C,39099,Mahoning,PRECINCT STR1 C,AQB,
12347,Struthers 2A,39099,Mahoning,PRECINCT STR2 A,ABJ,
12348,Struthers 2B,39099,Mahoning,PRECINCT STR2 B,ABK,
12349,Struthers 2C,39099,Mahoning,PRECINCT STR2 C,AQD,
12350,Struthers 3A,39099,Mahoning,PRECINCT STR3 A,ABO,
12351,Struthers 3B,39099,Mahoning,PRECINCT STR3 B,ABP,
12352,Struthers 3C,39099,Mahoning,PRECINCT STR3 C,ABQ,
12353,Struthers 4A,39099,Mahoning,PRECINCT STR4 A,ABT,
12354,Struthers 4B,39099,Mahoning,PRECINCT STR4 B,ABU,
12355,Struthers 4C,39099,Mahoning,PRECINCT STR4 C,AQF,
12247,Washingtonville 1,39099,Mahoning,PRECINCT WNV 1,ANT,
12369,Youngstown 1A,39099,Mahoning,PRECINCT YGN1 A,ABY,
12371,Youngstown 1B,39099,Mahoning,PRECINCT YGN1 B,ABZ,
12329,Youngstown 1C,39099,Mahoning,PRECINCT YGN1 C,ASI,
12370,Youngstown 1D,39099,Mahoning,PRECINCT YGN1 D,ACB,
12368,Youngstown 1E,39099,Mahoning,PRECINCT YGN1 E,ACC,
12328,Youngstown 1F,39099,Mahoning,PRECINCT YGN1 F,ASJ,
12364,Youngstown 2A,39099,Mahoning,PRECINCT YGN2 A,ACK,
12367,Youngstown 2B,39099,Mahoning,PRECINCT YGN2 B,ACL,
12365,Youngstown 2C,39099,Mahoning,PRECINCT YGN2 C,ACM,
12362,Youngstown 2D,39099,Mahoning,PRECINCT YGN2 D,ACN,
12363,Youngstown 2E,39099,Mahoning,PRECINCT YGN2 E,ACO,
12366,Youngstown 2F,39099,Mahoning,PRECINCT YGN2 F,ASG,
12358,Youngstown 3A,39099,Mahoning,PRECINCT YGN3 A,ADD,
12357,Youngstown 3B,39099,Mahoning,PRECINCT YGN3 B,ARX,
12356,Youngstown 3C,39099,Mahoning,PRECINCT YGN3 C,ARY,
12360,Youngstown 3D,39099,Mahoning,PRECINCT YGN3 D,ARZ,
12361,Youngstown 3E,39099,Mahoning,PRECINCT YGN3 E,ASA,
12359,Youngstown 3F,39099,Mahoning,PRECINCT YGN3 F,ASB,
12319,Youngstown 4A,39099,Mahoning,PRECINCT YGN4 A,ADU,
12318,Youngstown 4B,39099,Mahoning,PRECINCT YGN4 B,ARL,
12316,Youngstown 4C,39099,Mahoning,PRECINCT YGN4 C,ADW,
12320,Youngstown 4D,39099,Mahoning,PRECINCT YGN4 D,ARM,
12327,Youngstown 4E,39099,Mahoning,PRECINCT YGN4 E,ARN,
12317,Youngstown 4F,39099,Mahoning,PRECINCT YGN4 F,ARO,
12322,Youngstown 5A,39099,Mahoning,PRECINCT YGN5 A,AQX,
12321,Youngstown 5B,39099,Mahoning,PRECINCT YGN5 B,AQY,
12325,Youngstown 5C,39099,Mahoning,PRECINCT YGN5 C,AQZ,
12326,Youngstown 5D,39099,Mahoning,PRECINCT YGN5 D,ARA,
12324,Youngstown 5E,39099,Mahoning,PRECINCT YGN5 E,ARB,
12175,Youngstown 5F,39099,Mahoning,PRECINCT YGN5 F,AEX,
12323,Youngstown 5G,39099,Mahoning,PRECINCT YGN5 G,ARC,
12331,Youngstown 6A,39099,Mahoning,PRECINCT YGN6 A,AFP,
12330,Youngstown 6B,39099,Mahoning,PRECINCT YGN6 B,AQR,
12333,Youngstown 6C,39099,Mahoning,PRECINCT YGN6 C,AFR,
12335,Youngstown 6D,39099,Mahoning,PRECINCT YGN6 D,AFS,
12332,Youngstown 6E,39099,Mahoning,PRECINCT YGN6 E,AQS,
12336,Youngstown 6F,39099,Mahoning,PRECINCT YGN6 F,AQT,
12334,Youngstown 6G,39099,Mahoning,PRECINCT YGN6 G,AQU,
12337,Youngstown 7A,39099,Mahoning,PRECINCT YGN7 A,AQH,
12338,Youngstown 7B,39099,Mahoning,PRECINCT YGN7 B,AQI,
12339,Youngstown 7C,39099,Mahoning,PRECINCT YGN7 C,AQJ,
12343,Youngstown 7D,39099,Mahoning,PRECINCT YGN7 D,AGJ,
12340,Youngstown 7E,39099,Mahoning,PRECINCT YGN7 E,AGK,
12341,Youngstown 7F,39099,Mahoning,PRECINCT YGN7 F,AQK,
12342,Youngstown 7G,39099,Mahoning,PRECINCT YGN7 G,AQL,
12383,ALC 1-A,39093,Lorain,PRECINCT AVON LAKE CITY 1-A,AAW,
12384,ALC 1-B,39093,Lorain,PRECINCT AVON LAKE CITY 1-B,AAX,
12385,ALC 1-C,39093,Lorain,PRECINCT AVON LAKE CITY 1-C,AAY,
12386,ALC 1-D,39093,Lorain,PRECINCT AVON LAKE CITY 1-D,AAZ,
12387,ALC 2-A,39093,Lorain,PRECINCT AVON LAKE CITY 2-A,ABB,
12388,ALC 2-B,39093,Lorain,PRECINCT AVON LAKE CITY 2-B,ABC,
12389,ALC 2-C,39093,Lorain,PRECINCT AVON LAKE CITY 2-C,ABD,
12390,ALC 2-D,39093,Lorain,PRECINCT AVON LAKE CITY 2-D,ABE,
12391,ALC 3-A,39093,Lorain,PRECINCT AVON LAKE CITY 3-A,ABG,
12392,ALC 3-B,39093,Lorain,PRECINCT AVON LAKE CITY 3-B,ABH,
12393,ALC 3-C,39093,Lorain,PRECINCT AVON LAKE CITY 3-C,ABI,
12394,ALC 4-A,39093,Lorain,PRECINCT AVON LAKE CITY 4-A,ABL,
12395,ALC 4-B,39093,Lorain,PRECINCT AVON LAKE CITY 4-B,ABM,
12396,ALC 4-C,39093,Lorain,PRECINCT AVON LAKE CITY 4-C,ABN,
12397,ALC 4-D,39093,Lorain,,,
12398,AMC 1-A,39093,Lorain,PRECINCT AMHERST CITY 1-A,AAA,
12399,AMC 1-B,39093,Lorain,PRECINCT AMHERST CITY 1-B,AAB,
12400,AMC 2-A,39093,Lorain,PRECINCT AMHERST CITY 2-A,AAE,
12401,AMC 2-B,39093,Lorain,PRECINCT AMHERST CITY 2-B,AAF,
12402,AMC 2-C,39093,Lorain,PRECINCT AMHERST CITY 2-C,AAG,
12403,AMC 3-A,39093,Lorain,PRECINCT AMHERST CITY 3-A,AAH,
12404,AMC 3-B,39093,Lorain,PRECINCT AMHERST CITY 3-B,AAI,
12405,AMC 4-A,39093,Lorain,PRECINCT AMHERST CITY 4-A,AAK,
12406,AMC 4-B,39093,Lorain,PRECINCT AMHERST CITY 4-B,AAL,
12407,AMT 1,39093,Lorain,PRECINCT AMHERST TWP #1,AIE,
12408,AMT 2,39093,Lorain,PRECINCT AMHERST TWP #2,AIF,
12409,AMT 3,39093,Lorain,PRECINCT AMHERST TWP #3,AIG,
12410,AMT 4,39093,Lorain,PRECINCT AMHERST TWP #4,AIH,
12411,AVC 1-A,39093,Lorain,PRECINCT AVON CITY 1-A,AAO,
12412,AVC 1-B,39093,Lorain,PRECINCT AVON CITY 1-B,AAP,
12413,AVC 1-C,39093,Lorain,PRECINCT AVON CITY 1-C,AKY,
12414,AVC 1-D,39093,Lorain,PRECINCT AVON CITY 1-D,AKZ,
12415,AVC 1-E,39093,Lorain,PRECINCT AVON CITY 1-E,ALH,
12416,AVC 2-A,39093,Lorain,PRECINCT AVON CITY 2-A,AAQ,
12417,AVC 2-B,39093,Lorain,PRECINCT AVON CITY 2-B,AAR,
12418,AVC 2-C,39093,Lorain,PRECINCT AVON CITY 2-C,AKT,
12419,AVC 3-A,39093,Lorain,PRECINCT AVON CITY 3-A,AAS,
12420,AVC 3-B,39093,Lorain,PRECINCT AVON CITY 3-B,AAT,
12421,AVC 3-C,39093,Lorain,PRECINCT AVON CITY 3-C,AKU,
12422,AVC 4-A,39093,Lorain,PRECINCT AVON CITY 4-A,AAU,
12423,AVC 4-B,39093,Lorain,PRECINCT AVON CITY 4-B,AAV,
12424,AVC 4-C,39093,Lorain,PRECINCT AVON CITY 4-C,AKV,
12425,BNT,39093,Lorain,PRECINCT BRIGHTON TWP,AIM,
12426,BRT,39093,Lorain,PRECINCT BROWNHELM TWP,AIN,
12427,CMT,39093,Lorain,PRECINCT CAMDEN TWP/KIPTON VILL,AIO,
12428,COT 1,39093,Lorain,PRECINCT COLUMBIA TWP #1,AIZ,
12429,COT 2,39093,Lorain,PRECINCT COLUMBIA TWP #2,AJA,
12430,COT 3,39093,Lorain,PRECINCT COLUMBIA TWP #3,AJB,
12431,COT 4,39093,Lorain,PRECINCT COLUMBIA TWP #4,AJC,
12432,CRT 1,39093,Lorain,PRECINCT CARLISLE TWP #1,AIQ,
12433,CRT 2,39093,Lorain,PRECINCT CARLISLE TWP #2,AIR,
12434,CRT 3,39093,Lorain,PRECINCT CARLISLE TWP #3,AIS,
12435,CRT 4,39093,Lorain,PRECINCT CARLISLE TWP #4,AIT,
12436,CRT 5,39093,Lorain,PRECINCT CARLISLE TWP #5,AIU,
12437,EAT 1,39093,Lorain,PRECINCT EATON TWP #1,AJF,
12438,EAT 2,39093,Lorain,PRECINCT EATON TWP #2,AJG,
12439,EAT 3,39093,Lorain,PRECINCT EATON TWP #3,AJH,
12440,ELC 1-A,39093,Lorain,PRECINCT ELYRIA CITY 1-A,ABP,
12441,ELC 1-B,39093,Lorain,PRECINCT ELYRIA CITY 1-B,ABQ,
12442,ELC 1-C,39093,Lorain,PRECINCT ELYRIA CITY 1-C,ABR,
12443,ELC 1-D,39093,Lorain,PRECINCT ELYRIA CITY 1-D,ABS,
12444,ELC 2-A,39093,Lorain,PRECINCT ELYRIA CITY 2-A,ABW,
12445,ELC 2-B,39093,Lorain,PRECINCT ELYRIA CITY 2-B,ABX,
12446,ELC 2-C,39093,Lorain,PRECINCT ELYRIA CITY 2-C,ABY,
12447,ELC 2-D,39093,Lorain,PRECINCT ELYRIA CITY 2-D,ABZ,
12448,ELC 3-A,39093,Lorain,PRECINCT ELYRIA CITY 3-A,ACD,
12449,ELC 3-B,39093,Lorain,PRECINCT ELYRIA CITY 3-B,ACE,
12450,ELC 3-C,39093,Lorain,PRECINCT ELYRIA CITY 3-C,ACF,
12451,ELC 3-D,39093,Lorain,PRECINCT ELYRIA CITY 3-D,ACG,
12452,ELC 3-E,39093,Lorain,PRECINCT ELYRIA CITY 3-E,ACH,
12453,ELC 4-A,39093,Lorain,PRECINCT ELYRIA CITY 4-A,ACM,
12454,ELC 4-B,39093,Lorain,PRECINCT ELYRIA CITY 4-B,ACN,
12455,ELC 4-C,39093,Lorain,PRECINCT ELYRIA CITY 4-C,ACO,
12456,ELC 4-D,39093,Lorain,PRECINCT ELYRIA CITY 4-D,ACP,
12457,ELC 4-E,39093,Lorain,PRECINCT ELYRIA CITY 4-E,ACQ,
12458,ELC 5-A,39093,Lorain,PRECINCT ELYRIA CITY 5-A,ACW,
12459,ELC 5-B,39093,Lorain,PRECINCT ELYRIA CITY 5-B,ACX,
12460,ELC 5-C,39093,Lorain,PRECINCT ELYRIA CITY 5-C,ACY,
12461,ELC 5-D,39093,Lorain,PRECINCT ELYRIA CITY 5-D,ACZ,
12462,ELC 6-A,39093,Lorain,PRECINCT ELYRIA CITY 6-A,ADC,
12463,ELC 6-B,39093,Lorain,PRECINCT ELYRIA CITY 6-B,ADD,
12464,ELC 6-C,39093,Lorain,PRECINCT ELYRIA CITY 6-C,ADE,
12465,ELC 6-D,39093,Lorain,PRECINCT ELYRIA CITY 6-D,ADF,
12466,ELC 7-A,39093,Lorain,PRECINCT ELYRIA CITY 7-A,ADI,
12467,ELC 7-B,39093,Lorain,PRECINCT ELYRIA CITY 7-B,ADJ,
12468,ELC 7-C,39093,Lorain,PRECINCT ELYRIA CITY 7-C,ADK,
12469,ELC 7-D,39093,Lorain,PRECINCT ELYRIA CITY 7-D,ADL,
12470,ELC 7-E,39093,Lorain,PRECINCT ELYRIA CITY 7-E,ADM,
12471,ELT 1,39093,Lorain,PRECINCT ELYRIA TWP #1,AJL,
12472,ELT 2,39093,Lorain,PRECINCT ELYRIA TWP #2,AJM,
12473,GFT 1,39093,Lorain,PRECINCT GRAFTON TWP #1,AJP,
12474,GFT 2,39093,Lorain,PRECINCT GRAFTON TWP #2,AJQ,
12475,GFV 1-2,39093,Lorain,PRECINCT GRAFTON VILL #1/#2,AJR,
12476,GFV 3-4,39093,Lorain,PRECINCT GRAFTON VILL #3/#4,AJT,
12477,HRT,39093,Lorain,PRECINCT HENRIETTA TWP,AJV,
12478,HTT,39093,Lorain,PRECINCT HUNTINGTON TWP,AJX,
12479,LGT 1,39093,Lorain,PRECINCT LAGRANGE TWP #1,AJY,
12480,LGT 2,39093,Lorain,PRECINCT LAGRANGE TWP #2,AJZ,
12481,LGV,39093,Lorain,PRECINCT LAGRANGE VILL,AKB,
12482,LOC 1-A,39093,Lorain,PRECINCT LORAIN CITY 1-A,ADQ,
12483,LOC 1-B,39093,Lorain,PRECINCT LORAIN CITY 1-B,ADR,
12484,LOC 1-C,39093,Lorain,PRECINCT LORAIN CITY 1-C,ADS,
12485,LOC 1-D,39093,Lorain,PRECINCT LORAIN CITY 1-D,ADT,
12486,LOC 1-E,39093,Lorain,PRECINCT LORAIN CITY 1-E,ADU,
12487,LOC 2-A,39093,Lorain,PRECINCT LORAIN CITY 2-A,ADX,
12488,LOC 2-B,39093,Lorain,PRECINCT LORAIN CITY 2-B,ADY,
12489,LOC 2-C,39093,Lorain,PRECINCT LORAIN CITY 2-C,ADZ,
12490,LOC 2-D,39093,Lorain,PRECINCT LORAIN CITY 2-D,AEA,
12491,LOC 2-E,39093,Lorain,PRECINCT LORAIN CITY 2-E,AEB,
12492,LOC 2-F,39093,Lorain,PRECINCT LORAIN CITY 2-F,AEC,
12493,LOC 3-A,39093,Lorain,PRECINCT LORAIN CITY 3-A,AEF,
12494,LOC 3-B,39093,Lorain,PRECINCT LORAIN CITY 3-B,AEG,
12495,LOC 3-C,39093,Lorain,PRECINCT LORAIN CITY 3-C,AEH,
12496,LOC 3-D,39093,Lorain,PRECINCT LORAIN CITY 3-D,AEI,
12497,LOC 3-E,39093,Lorain,PRECINCT LORAIN CITY 3-E,AEJ,
12498,LOC 4-A,39093,Lorain,PRECINCT LORAIN CITY 4-A,AEM,
12499,LOC 4-B,39093,Lorain,PRECINCT LORAIN CITY 4-B,AEN,
12500,LOC 4-C,39093,Lorain,PRECINCT LORAIN CITY 4-C,AEO,
12501,LOC 4-D,39093,Lorain,PRECINCT LORAIN CITY 4-D,AEP,
12502,LOC 4-E,39093,Lorain,PRECINCT LORAIN CITY 4-E,AEQ,
12503,LOC 4-F,39093,Lorain,PRECINCT LORAIN CITY 4-F,AER,
12504,LOC 5-A,39093,Lorain,PRECINCT LORAIN CITY 5-A,AEW,
12505,LOC 5-B,39093,Lorain,PRECINCT LORAIN CITY 5-B,AEX,
12506,LOC 5-C,39093,Lorain,PRECINCT LORAIN CITY 5-C,AEY,
12507,LOC 5-D,39093,Lorain,PRECINCT LORAIN CITY 5-D,AEZ,
12508,LOC 6-A,39093,Lorain,PRECINCT LORAIN CITY 6-A,AFD,
12509,LOC 6-B,39093,Lorain,PRECINCT LORAIN CITY 6-B,AFE,
12510,LOC 6-C,39093,Lorain,PRECINCT LORAIN CITY 6-C,AFF,
12511,LOC 6-D,39093,Lorain,PRECINCT LORAIN CITY 6-D,AFG,
12512,LOC 7-A,39093,Lorain,PRECINCT LORAIN CITY 7-A,AFL,
12513,LOC 7-B,39093,Lorain,PRECINCT LORAIN CITY 7-B,AFM,
12514,LOC 7-C,39093,Lorain,PRECINCT LORAIN CITY 7-C,AFN,
12515,LOC 7-D,39093,Lorain,PRECINCT LORAIN CITY 7-D,AFO,
12516,LOC 7-E,39093,Lorain,PRECINCT LORAIN CITY 7-E,AFP,
12517,LOC 8-A,39093,Lorain,PRECINCT LORAIN CITY 8-A,AFU,
12518,LOC 8-B,39093,Lorain,PRECINCT LORAIN CITY 8-B,AFV,
12519,LOC 8-C,39093,Lorain,PRECINCT LORAIN CITY 8-C,AFW,
12520,LOC 8-D,39093,Lorain,PRECINCT LORAIN CITY 8-D,AFX,
12521,LOC 8-E,39093,Lorain,PRECINCT LORAIN CITY 8-E,AFY,
12522,LOC 8-F,39093,Lorain,PRECINCT LORAIN CITY 8-F,AFZ,
12523,NRC 1-A,39093,Lorain,PRECINCT N. RIDGEVILLE 1-A,AGN,
12524,NRC 1-B,39093,Lorain,PRECINCT N. RIDGEVILLE 1-B,AGO,
12525,NRC 1-C,39093,Lorain,PRECINCT N. RIDGEVILLE 1-C,AGP,
12526,NRC 1-D,39093,Lorain,PRECINCT N. RIDGEVILLE 1-D,AGQ,
12527,NRC 2-A,39093,Lorain,PRECINCT N. RIDGEVILLE 2-A,AGS,
12528,NRC 2-B,39093,Lorain,PRECINCT N. RIDGEVILLE 2-B,AGT,
12529,NRC 2-C,39093,Lorain,PRECINCT N. RIDGEVILLE 2-C,AGU,
12530,NRC 2-D,39093,Lorain,PRECINCT N. RIDGEVILLE 2-D,AGV,
12531,NRC 3-A,39093,Lorain,PRECINCT N. RIDGEVILLE 3-A,AGX,
12532,NRC 3-B,39093,Lorain,PRECINCT N. RIDGEVILLE 3-B,AGY,
12533,NRC 3-C,39093,Lorain,PRECINCT N. RIDGEVILLE 3-C,AGZ,
12534,NRC 3-D,39093,Lorain,PRECINCT N. RIDGEVILLE 3-D,AHA,
12535,NRC 3-E,39093,Lorain,PRECINCT N. RIDGEVILLE 3-E,AHB,
12536,NRC 3-F,39093,Lorain,,,
12537,NRC 3-G,39093,Lorain,,,
12538,NRC 4-A,39093,Lorain,PRECINCT N. RIDGEVILLE 4-A,AHC,
12539,NRC 4-B,39093,Lorain,PRECINCT N. RIDGEVILLE 4-B,AHD,
12540,NRC 4-C,39093,Lorain,PRECINCT N. RIDGEVILLE 4-C,AHE,
12541,NRC 4-D,39093,Lorain,PRECINCT N. RIDGEVILLE 4-D,AHF,
12542,NRC 4-E,39093,Lorain,PRECINCT N. RIDGEVILLE 4-E,AHG,
12543,NRC 4-F,39093,Lorain,PRECINCT N. RIDGEVILLE 4-F,AHH,
12544,NRT,39093,Lorain,PRECINCT NEW RUSSIA TWP,AKF,
12545,OBC 1,39093,Lorain,PRECINCT OBERLIN CITY #1,AHI,
12546,OBC 2,39093,Lorain,PRECINCT OBERLIN CITY #2,AKS,
12547,OBC 3,39093,Lorain,PRECINCT OBERLIN CITY #3,AHK,
12548,OBC 4,39093,Lorain,PRECINCT OBERLIN CITY #4,AHM,
12549,OBC 5,39093,Lorain,PRECINCT OBERLIN CITY #5,AHO,
12550,OBC 6,39093,Lorain,PRECINCT OBERLIN CITY #6,AHJ,
12551,OBC 7,39093,Lorain,PRECINCT OBERLIN CITY #7,AHL,
12552,OBC 8,39093,Lorain,PRECINCT OBERLIN CITY #8,ALF,
12553,PFT,39093,Lorain,PRECINCT PENFIELD TWP,AKC,
12554,PTT,39093,Lorain,PRECINCT PITTSFIELD TWP,AKD,
12555,RCT,39093,Lorain,PRECINCT ROCHESTER TWP &amp; VILL,AKE,
12556,SAV,39093,Lorain,PRECINCT S AMHERST VILL,AIK,
12557,SFT East,39093,Lorain,PRECINCT SHEFFIELD TWP EAST,AKH,
12558,SFT North,39093,Lorain,PRECINCT SHEFFIELD TWP NORTH,AKI,
